,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
114,25,366,clamperl,water,,"[['body-slam', 'normal'], ['double-edge', 'normal'], ['supersonic', 'normal'], ['water-gun', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['barrier', 'psychic'], ['waterfall', 'water'], ['clamp', 'water'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['refresh', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['mud-sport', 'ground'], ['muddy-water', 'water'], ['iron-defense', 'steel'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['aqua-ring', 'water'], ['captivate', 'normal'], ['round', 'normal'], ['scald', 'water'], ['shell-smash', 'normal'], ['confide', 'normal']]",35,64,85,74,55,32
115,26,367,huntail,water,,"[['bind', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['bite', 'dark'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['toxic', 'poison'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['rest', 'psychic'], ['super-fang', 'normal'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['baton-pass', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['crunch', 'dark'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['snatch', 'dark'], ['secret-power', 'normal'], ['dive', 'water'], ['rock-tomb', 'rock'], ['iron-defense', 'steel'], ['bounce', 'flying'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['sucker-punch', 'dark'], ['aqua-tail', 'water'], ['giga-impact', 'normal'], ['ice-fang', 'ice'], ['captivate', 'normal'], ['coil', 'poison'], ['round', 'normal'], ['scald', 'water'], ['shell-smash', 'normal'], ['confide', 'normal'], ['infestation', 'bug']]",55,104,105,94,75,52
116,27,368,gorebyss,water,,"[['bind', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['amnesia', 'psychic'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['baton-pass', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['signal-beam', 'bug'], ['iron-defense', 'steel'], ['bounce', 'flying'], ['water-sport', 'water'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['aqua-ring', 'water'], ['aqua-tail', 'water'], ['giga-impact', 'normal'], ['captivate', 'normal'], ['coil', 'poison'], ['round', 'normal'], ['scald', 'water'], ['shell-smash', 'normal'], ['draining-kiss', 'fairy'], ['confide', 'normal'], ['infestation', 'bug']]",55,84,105,114,75,52
117,28,369,relicanth,water,rock,"[['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['earthquake', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['waterfall', 'water'], ['skull-bash', 'normal'], ['amnesia', 'psychic'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['sandstorm', 'rock'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['magnitude', 'ground'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['yawn', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['mud-sport', 'ground'], ['rock-tomb', 'rock'], ['muddy-water', 'water'], ['iron-defense', 'steel'], ['bounce', 'flying'], ['mud-shot', 'ground'], ['water-sport', 'water'], ['calm-mind', 'psychic'], ['rock-blast', 'rock'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['rock-polish', 'rock'], ['aqua-tail', 'water'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['zen-headbutt', 'psychic'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['head-smash', 'rock'], ['smack-down', 'rock'], ['round', 'normal'], ['scald', 'water'], ['bulldoze', 'ground'], ['confide', 'normal'], ['stomping-tantrum', 'ground'], ['liquidation', 'water'], ['body-press', 'fighting'], ['scale-shot', 'dragon'], ['meteor-beam', 'rock']]",100,90,130,45,65,55
118,29,370,luvdisc,water,,"[['tackle', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['supersonic', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['toxic', 'poison'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['splash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['sweet-kiss', 'fairy'], ['icy-wind', 'ice'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['psych-up', 'normal'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['wish', 'normal'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['mud-sport', 'ground'], ['bounce', 'flying'], ['water-sport', 'water'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['lucky-chant', 'normal'], ['aqua-ring', 'water'], ['captivate', 'normal'], ['aqua-jet', 'water'], ['soak', 'water'], ['entrainment', 'normal'], ['round', 'normal'], ['scald', 'water'], ['heal-pulse', 'psychic'], ['heart-stamp', 'psychic'], ['draining-kiss', 'fairy'], ['confide', 'normal'], ['baby-doll-eyes', 'fairy'], ['liquidation', 'water'], ['tearful-look', 'normal'], ['scale-shot', 'dragon'], ['flip-turn', 'water'], ['tera-blast', 'normal'], ['snowscape', 'ice']]",43,30,55,40,65,97
119,30,371,bagon,dragon,,"[['cut', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['thrash', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['roar', 'normal'], ['ember', 'fire'], ['flamethrower', 'fire'], ['hydro-pump', 'water'], ['strength', 'normal'], ['dragon-rage', 'dragon'], ['fire-spin', 'fire'], ['toxic', 'poison'], ['rage', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['focus-energy', 'normal'], ['fire-blast', 'fire'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['outrage', 'dragon'], ['endure', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dragon-breath', 'dragon'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['helping-hand', 'normal'], ['brick-break', 'fighting'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['rock-tomb', 'rock'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['dragon-claw', 'dragon'], ['dragon-dance', 'dragon'], ['natural-gift', 'normal'], ['dragon-pulse', 'dragon'], ['dragon-rush', 'dragon'], ['shadow-claw', 'ghost'], ['thunder-fang', 'electric'], ['fire-fang', 'fire'], ['zen-headbutt', 'psychic'], ['draco-meteor', 'dragon'], ['iron-head', 'steel'], ['captivate', 'normal'], ['hone-claws', 'dark'], ['round', 'normal'], ['incinerate', 'fire'], ['dragon-tail', 'dragon'], ['confide', 'normal'], ['tera-blast', 'normal'], ['dragon-cheer', 'dragon']]",45,75,60,40,30,50
120,31,372,shelgon,dragon,,"[['cut', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['roar', 'normal'], ['ember', 'fire'], ['flamethrower', 'fire'], ['hydro-pump', 'water'], ['strength', 'normal'], ['fire-spin', 'fire'], ['toxic', 'poison'], ['rage', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['focus-energy', 'normal'], ['fire-blast', 'fire'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['outrage', 'dragon'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dragon-breath', 'dragon'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['helping-hand', 'normal'], ['brick-break', 'fighting'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['rock-tomb', 'rock'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['dragon-claw', 'dragon'], ['dragon-dance', 'dragon'], ['natural-gift', 'normal'], ['dragon-pulse', 'dragon'], ['shadow-claw', 'ghost'], ['thunder-fang', 'electric'], ['fire-fang', 'fire'], ['zen-headbutt', 'psychic'], ['draco-meteor', 'dragon'], ['iron-head', 'steel'], ['captivate', 'normal'], ['hone-claws', 'dark'], ['round', 'normal'], ['incinerate', 'fire'], ['dragon-tail', 'dragon'], ['confide', 'normal'], ['tera-blast', 'normal'], ['dragon-cheer', 'dragon'], ['temper-flare', 'fire']]",65,95,100,60,50,50
121,32,373,salamence,dragon,flying,"[['cut', 'normal'], ['fly', 'flying'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['roar', 'normal'], ['ember', 'fire'], ['flamethrower', 'fire'], ['hydro-pump', 'water'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['fire-spin', 'fire'], ['earthquake', 'ground'], ['toxic', 'poison'], ['rage', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['focus-energy', 'normal'], ['fire-blast', 'fire'], ['swift', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['outrage', 'dragon'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['steel-wing', 'steel'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dragon-breath', 'dragon'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['rock-smash', 'fighting'], ['heat-wave', 'fire'], ['facade', 'normal'], ['helping-hand', 'normal'], ['brick-break', 'fighting'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['air-cutter', 'flying'], ['rock-tomb', 'rock'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['dragon-claw', 'dragon'], ['dragon-dance', 'dragon'], ['roost', 'flying'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['aqua-tail', 'water'], ['air-slash', 'flying'], ['dragon-pulse', 'dragon'], ['giga-impact', 'normal'], ['shadow-claw', 'ghost'], ['thunder-fang', 'electric'], ['fire-fang', 'fire'], ['zen-headbutt', 'psychic'], ['defog', 'flying'], ['draco-meteor', 'dragon'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['ominous-wind', 'ghost'], ['hone-claws', 'dark'], ['round', 'normal'], ['incinerate', 'fire'], ['bulldoze', 'ground'], ['dragon-tail', 'dragon'], ['hurricane', 'flying'], ['confide', 'normal'], ['laser-focus', 'normal'], ['brutal-swing', 'dark'], ['psychic-fangs', 'psychic'], ['breaking-swipe', 'dragon'], ['dual-wingbeat', 'flying'], ['tera-blast', 'normal'], ['dragon-cheer', 'dragon'], ['temper-flare', 'fire']]",95,135,80,110,80,100
122,33,374,beldum,steel,psychic,"[['headbutt', 'normal'], ['tackle', 'normal'], ['take-down', 'normal'], ['iron-defense', 'steel'], ['zen-headbutt', 'psychic'], ['iron-head', 'steel'], ['steel-beam', 'steel'], ['tera-blast', 'normal']]",40,55,80,35,60,30
123,34,375,metang,steel,psychic,"[['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['cut', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['earthquake', 'ground'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['self-destruct', 'normal'], ['swift', 'normal'], ['flash', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['pursuit', 'dark'], ['metal-claw', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['trick', 'psychic'], ['brick-break', 'fighting'], ['secret-power', 'normal'], ['meteor-mash', 'steel'], ['rock-tomb', 'rock'], ['cosmic-power', 'psychic'], ['signal-beam', 'bug'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['gravity', 'psychic'], ['miracle-eye', 'psychic'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['magnet-rise', 'electric'], ['rock-polish', 'rock'], ['giga-impact', 'normal'], ['bullet-punch', 'steel'], ['psycho-cut', 'psychic'], ['zen-headbutt', 'psychic'], ['flash-cannon', 'steel'], ['iron-head', 'steel'], ['stealth-rock', 'rock'], ['grass-knot', 'grass'], ['hone-claws', 'dark'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['heavy-slam', 'steel'], ['round', 'normal'], ['ally-switch', 'psychic'], ['bulldoze', 'ground'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['steel-beam', 'steel'], ['expanding-force', 'psychic'], ['steel-roller', 'steel'], ['meteor-beam', 'rock'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['hard-press', 'steel'], ['psychic-noise', 'psychic']]",60,75,100,55,80,50
124,35,376,metagross,steel,psychic,"[['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['cut', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['earthquake', 'ground'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['agility', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['self-destruct', 'normal'], ['swift', 'normal'], ['flash', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['scary-face', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['pursuit', 'dark'], ['metal-claw', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['trick', 'psychic'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['meteor-mash', 'steel'], ['rock-tomb', 'rock'], ['cosmic-power', 'psychic'], ['signal-beam', 'bug'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['block', 'normal'], ['gravity', 'psychic'], ['miracle-eye', 'psychic'], ['hammer-arm', 'fighting'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['magnet-rise', 'electric'], ['rock-polish', 'rock'], ['giga-impact', 'normal'], ['bullet-punch', 'steel'], ['shadow-claw', 'ghost'], ['psycho-cut', 'psychic'], ['zen-headbutt', 'psychic'], ['flash-cannon', 'steel'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['stealth-rock', 'rock'], ['grass-knot', 'grass'], ['hone-claws', 'dark'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['heavy-slam', 'steel'], ['round', 'normal'], ['ally-switch', 'psychic'], ['bulldoze', 'ground'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['laser-focus', 'normal'], ['brutal-swing', 'dark'], ['psychic-fangs', 'psychic'], ['stomping-tantrum', 'ground'], ['body-press', 'fighting'], ['steel-beam', 'steel'], ['expanding-force', 'psychic'], ['steel-roller', 'steel'], ['meteor-beam', 'rock'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['hard-press', 'steel'], ['psychic-noise', 'psychic']]",80,135,130,95,90,70
125,36,377,regirock,rock,,"[['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['stomp', 'normal'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['rock-throw', 'rock'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['self-destruct', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mud-slap', 'ground'], ['zap-cannon', 'electric'], ['lock-on', 'normal'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['dynamic-punch', 'fighting'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['superpower', 'fighting'], ['brick-break', 'fighting'], ['secret-power', 'normal'], ['rock-tomb', 'rock'], ['sand-tomb', 'ground'], ['iron-defense', 'steel'], ['block', 'normal'], ['rock-blast', 'rock'], ['shock-wave', 'electric'], ['gravity', 'psychic'], ['hammer-arm', 'fighting'], ['natural-gift', 'normal'], ['fling', 'dark'], ['rock-polish', 'rock'], ['power-gem', 'rock'], ['drain-punch', 'fighting'], ['focus-blast', 'fighting'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['flash-cannon', 'steel'], ['rock-climb', 'normal'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['stealth-rock', 'rock'], ['charge-beam', 'electric'], ['smack-down', 'rock'], ['heavy-slam', 'steel'], ['round', 'normal'], ['bulldoze', 'ground'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['stomping-tantrum', 'ground'], ['body-press', 'fighting'], ['meteor-beam', 'rock'], ['tera-blast', 'normal'], ['hard-press', 'steel']]",80,100,200,50,100,50
